,Corrected_Label,TreeID,Day_of_year,Site,Location,Treatment,Status,Resinosis,Entryholes,Precipitation,Mean_temperature,Maximum_VPD,Elevation,Diameter,Phloem..mg.,Solvent..ul.,Value,upper_quantile,Value_Winz
160,.alpha.-Phellandrene,24,260,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,66.04,106.6,500,4935220,13895237,4935220
161,.alpha.-Phellandrene,25,160,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,46.99,104,200,607351,13895237,607351
162,.alpha.-Phellandrene,25,170,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,46.99,108.5,200,87499,13895237,87499
163,.alpha.-Phellandrene,25,180,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,46.99,113.2,200,330978,13895237,330978
164,.alpha.-Phellandrene,25,190,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,46.99,119.4,200,146902,13895237,146902
165,.alpha.-Phellandrene,25,200,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,46.99,108.5,500,2383577.5,13895237,2383577.5
166,.alpha.-Phellandrene,25,210,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,46.99,114.3,500,2651380,13895237,2651380
167,.alpha.-Phellandrene,25,225,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,46.99,115.5,200,617347,13895237,617347
168,.alpha.-Phellandrene,25,240,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,46.99,118.3,200,596253,13895237,596253
169,.alpha.-Phellandrene,25,260,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,46.99,115.9,200,383892,13895237,383892
170,.alpha.-Phellandrene,26,160,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,48.26,118,200,305863,13895237,305863
171,.alpha.-Phellandrene,26,170,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,48.26,104.4,200,63236,13895237,63236
172,.alpha.-Phellandrene,26,180,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,48.26,111.4,200,163918,13895237,163918
173,.alpha.-Phellandrene,26,190,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,48.26,118.5,200,227634,13895237,227634
174,.alpha.-Phellandrene,26,200,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,48.26,111.6,500,2422185,13895237,2422185
175,.alpha.-Phellandrene,26,210,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,48.26,111,200,616352,13895237,616352
176,.alpha.-Phellandrene,26,225,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,48.26,106.4,200,476449,13895237,476449
177,.alpha.-Phellandrene,26,240,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,48.26,108,500,3096990,13895237,3096990
178,.alpha.-Phellandrene,26,260,Rabbit ears,l,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,48.26,114.5,200,556570,13895237,556570
179,.alpha.-Phellandrene,27,160,Rabbit ears,l,Baited,Survived-Colonized,0.425,32.28,762.2794,3.601388889,1.134233333,2800,68.58,112.3,200,323008,13895237,323008
180,.alpha.-Phellandrene,27,170,Rabbit ears,l,Baited,Survived-Colonized,0.425,32.28,762.2794,3.601388889,1.134233333,2800,68.58,113,200,219085,13895237,219085
181,.alpha.-Phellandrene,27,180,Rabbit ears,l,Baited,Survived-Colonized,0.425,32.28,762.2794,3.601388889,1.134233333,2800,68.58,106.3,200,1706748,13895237,1706748
182,.alpha.-Phellandrene,27,190,Rabbit ears,l,Baited,Survived-Colonized,0.425,32.28,762.2794,3.601388889,1.134233333,2800,68.58,115.6,200,1693848,13895237,1693848
183,.alpha.-Phellandrene,27,200,Rabbit ears,l,Baited,Survived-Colonized,0.425,32.28,762.2794,3.601388889,1.134233333,2800,68.58,118,500,4689630,13895237,4689630
184,.alpha.-Phellandrene,27,210,Rabbit ears,l,Baited,Survived-Colonized,0.425,32.28,762.2794,3.601388889,1.134233333,2800,68.58,109.9,200,681748,13895237,681748
185,.alpha.-Phellandrene,27,225,Rabbit ears,l,Baited,Survived-Colonized,0.425,32.28,762.2794,3.601388889,1.134233333,2800,68.58,116.8,500,6067672.5,13895237,6067672.5
186,.alpha.-Phellandrene,27,240,Rabbit ears,l,Baited,Survived-Colonized,0.425,32.28,762.2794,3.601388889,1.134233333,2800,68.58,111.4,200,1545513,13895237,1545513
187,.alpha.-Phellandrene,27,260,Rabbit ears,l,Baited,Survived-Colonized,0.425,32.28,762.2794,3.601388889,1.134233333,2800,68.58,110,200,5149856,13895237,5149856
188,.alpha.-Phellandrene,28,160,Rabbit ears,l,Baited,Survived-Uncolonized,0.275,32.28,762.2794,3.601388889,1.134233333,2800,30.48,106.6,200,3313378,13895237,3313378
189,.alpha.-Phellandrene,28,170,Rabbit ears,l,Baited,Survived-Uncolonized,0.275,32.28,762.2794,3.601388889,1.134233333,2800,30.48,111.9,200,942633,13895237,942633
190,.alpha.-Phellandrene,28,180,Rabbit ears,l,Baited,Survived-Uncolonized,0.275,32.28,762.2794,3.601388889,1.134233333,2800,30.48,109.9,200,3731119,13895237,3731119
191,.alpha.-Phellandrene,28,190,Rabbit ears,l,Baited,Survived-Uncolonized,0.275,32.28,762.2794,3.601388889,1.134233333,2800,30.48,114.8,200,1618394,13895237,1618394
192,.alpha.-Phellandrene,28,200,Rabbit ears,l,Baited,Survived-Uncolonized,0.275,32.28,762.2794,3.601388889,1.134233333,2800,30.48,109.1,500,12680550,13895237,12680550
193,.alpha.-Phellandrene,28,210,Rabbit ears,l,Baited,Survived-Uncolonized,0.275,32.28,762.2794,3.601388889,1.134233333,2800,30.48,110.7,500,28000145,13895237,13895237
194,.alpha.-Phellandrene,28,225,Rabbit ears,l,Baited,Survived-Uncolonized,0.275,32.28,762.2794,3.601388889,1.134233333,2800,30.48,107,500,13856135,13895237,13856135
195,.alpha.-Phellandrene,28,240,Rabbit ears,l,Baited,Survived-Uncolonized,0.275,32.28,762.2794,3.601388889,1.134233333,2800,30.48,117.9,200,1955677,13895237,1955677
196,.alpha.-Phellandrene,28,260,Rabbit ears,l,Baited,Survived-Uncolonized,0.275,32.28,762.2794,3.601388889,1.134233333,2800,30.48,118,500,8716047.5,13895237,8716047.5
197,.alpha.-Phellandrene,29,160,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,53.8,762.2794,3.601388889,1.134233333,2800,38.1,108.2,200,167361,13895237,167361
198,.alpha.-Phellandrene,29,170,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,53.8,762.2794,3.601388889,1.134233333,2800,38.1,109.8,200,157806,13895237,157806
199,.alpha.-Phellandrene,29,180,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,53.8,762.2794,3.601388889,1.134233333,2800,38.1,107.3,200,104311,13895237,104311
200,.alpha.-Phellandrene,29,190,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,53.8,762.2794,3.601388889,1.134233333,2800,38.1,110.3,200,315799,13895237,315799
201,.alpha.-Phellandrene,29,200,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,53.8,762.2794,3.601388889,1.134233333,2800,38.1,117.2,500,3632462.5,13895237,3632462.5
202,.alpha.-Phellandrene,29,225,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,53.8,762.2794,3.601388889,1.134233333,2800,38.1,117.5,200,314162,13895237,314162
203,.alpha.-Phellandrene,29,240,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,53.8,762.2794,3.601388889,1.134233333,2800,38.1,116.6,200,410374,13895237,410374
204,.alpha.-Phellandrene,29,260,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,53.8,762.2794,3.601388889,1.134233333,2800,38.1,116.5,200,470445,13895237,470445
205,.alpha.-Phellandrene,3,160,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,31.75,106.7,200,1188331,13895237,1188331
206,.alpha.-Phellandrene,3,170,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,31.75,118.9,200,271150,13895237,271150
207,.alpha.-Phellandrene,3,180,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,31.75,112.3,200,681292,13895237,681292
208,.alpha.-Phellandrene,3,190,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,31.75,104.5,200,527558,13895237,527558
209,.alpha.-Phellandrene,3,200,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,31.75,119.8,500,7426830,13895237,7426830
210,.alpha.-Phellandrene,3,210,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,31.75,105.1,200,242412,13895237,242412
211,.alpha.-Phellandrene,3,225,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,31.75,117.1,200,1511332,13895237,1511332
212,.alpha.-Phellandrene,3,240,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,31.75,106.1,500,5131112.5,13895237,5131112.5
213,.alpha.-Phellandrene,3,260,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,31.75,106.8,200,1770852,13895237,1770852
214,.alpha.-Phellandrene,30,160,Rabbit ears,ll,Baited,Survived-Uncolonized,0.15,37.66,762.2794,3.601388889,1.134233333,2800,27.94,112.6,200,1095916,13895237,1095916
215,.alpha.-Phellandrene,30,170,Rabbit ears,ll,Baited,Survived-Uncolonized,0.15,37.66,762.2794,3.601388889,1.134233333,2800,27.94,116,200,212196,13895237,212196
216,.alpha.-Phellandrene,30,180,Rabbit ears,ll,Baited,Survived-Uncolonized,0.15,37.66,762.2794,3.601388889,1.134233333,2800,27.94,118,200,690201,13895237,690201
217,.alpha.-Phellandrene,30,190,Rabbit ears,ll,Baited,Survived-Uncolonized,0.15,37.66,762.2794,3.601388889,1.134233333,2800,27.94,118,200,1913637,13895237,1913637
218,.alpha.-Phellandrene,30,200,Rabbit ears,ll,Baited,Survived-Uncolonized,0.15,37.66,762.2794,3.601388889,1.134233333,2800,27.94,114.4,500,10413390,13895237,10413390
219,.alpha.-Phellandrene,30,210,Rabbit ears,ll,Baited,Survived-Uncolonized,0.15,37.66,762.2794,3.601388889,1.134233333,2800,27.94,105.6,200,277438,13895237,277438
220,.alpha.-Phellandrene,30,225,Rabbit ears,ll,Baited,Survived-Uncolonized,0.15,37.66,762.2794,3.601388889,1.134233333,2800,27.94,108.1,500,4602700,13895237,4602700
221,.alpha.-Phellandrene,30,240,Rabbit ears,ll,Baited,Survived-Uncolonized,0.15,37.66,762.2794,3.601388889,1.134233333,2800,27.94,116.4,200,776587,13895237,776587
222,.alpha.-Phellandrene,30,260,Rabbit ears,ll,Baited,Survived-Uncolonized,0.15,37.66,762.2794,3.601388889,1.134233333,2800,27.94,112.3,200,491131,13895237,491131
223,.alpha.-Phellandrene,31,160,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,30.48,111.7,200,562597,13895237,562597
224,.alpha.-Phellandrene,31,170,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,30.48,108.5,200,210287,13895237,210287
225,.alpha.-Phellandrene,31,180,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,30.48,117.6,200,124639,13895237,124639
226,.alpha.-Phellandrene,31,190,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,30.48,113.8,200,461916,13895237,461916
227,.alpha.-Phellandrene,31,200,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,30.48,111.2,500,6955880,13895237,6955880
228,.alpha.-Phellandrene,31,210,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,30.48,116.1,500,5155282.5,13895237,5155282.5
229,.alpha.-Phellandrene,31,225,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,30.48,104.8,500,5110892.5,13895237,5110892.5
230,.alpha.-Phellandrene,31,240,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,30.48,108.6,200,636248,13895237,636248
231,.alpha.-Phellandrene,31,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,30.48,107.8,500,3686017.5,13895237,3686017.5
232,.alpha.-Phellandrene,32,160,Rabbit ears,ll,Baited,Beetle-killed,NA,NA,762.2794,3.601388889,1.134233333,2800,38.1,108.9,200,598182,13895237,598182
233,.alpha.-Phellandrene,32,170,Rabbit ears,ll,Baited,Beetle-killed,NA,NA,762.2794,3.601388889,1.134233333,2800,38.1,110.3,200,198649,13895237,198649
234,.alpha.-Phellandrene,32,180,Rabbit ears,ll,Baited,Beetle-killed,NA,NA,762.2794,3.601388889,1.134233333,2800,38.1,117.5,200,107207,13895237,107207
235,.alpha.-Phellandrene,32,190,Rabbit ears,ll,Baited,Beetle-killed,NA,NA,762.2794,3.601388889,1.134233333,2800,38.1,113.9,200,495308,13895237,495308
236,.alpha.-Phellandrene,32,200,Rabbit ears,ll,Baited,Beetle-killed,NA,NA,762.2794,3.601388889,1.134233333,2800,38.1,107.4,500,2808575,13895237,2808575
237,.alpha.-Phellandrene,32,210,Rabbit ears,ll,Baited,Beetle-killed,NA,NA,762.2794,3.601388889,1.134233333,2800,38.1,110.5,200,780320,13895237,780320
238,.alpha.-Phellandrene,32,225,Rabbit ears,ll,Baited,Beetle-killed,NA,NA,762.2794,3.601388889,1.134233333,2800,38.1,108,200,208897,13895237,208897
239,.alpha.-Phellandrene,32,240,Rabbit ears,ll,Baited,Beetle-killed,NA,NA,762.2794,3.601388889,1.134233333,2800,38.1,115.1,500,6125182.5,13895237,6125182.5
240,.alpha.-Phellandrene,32,260,Rabbit ears,ll,Baited,Beetle-killed,NA,NA,762.2794,3.601388889,1.134233333,2800,38.1,107.9,500,4432267.5,13895237,4432267.5
241,.alpha.-Phellandrene,33,160,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,26.67,117.1,200,445957,13895237,445957
242,.alpha.-Phellandrene,33,170,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,26.67,116.9,200,400347,13895237,400347
243,.alpha.-Phellandrene,33,190,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,26.67,111.6,200,926038,13895237,926038
244,.alpha.-Phellandrene,33,200,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,26.67,113.6,500,7339412.5,13895237,7339412.5
245,.alpha.-Phellandrene,33,210,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,26.67,117.9,500,7832420,13895237,7832420
246,.alpha.-Phellandrene,33,225,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,26.67,116.5,500,5032727.5,13895237,5032727.5
247,.alpha.-Phellandrene,33,240,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,26.67,103.5,500,5803880,13895237,5803880
248,.alpha.-Phellandrene,33,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,26.67,104.6,200,1152158,13895237,1152158
249,.alpha.-Phellandrene,34,160,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,113.2,200,515439,13895237,515439
250,.alpha.-Phellandrene,34,170,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,113.6,200,322259,13895237,322259
251,.alpha.-Phellandrene,34,180,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,108.9,200,311793,13895237,311793
252,.alpha.-Phellandrene,34,190,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,108.5,200,372763,13895237,372763
253,.alpha.-Phellandrene,34,200,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,114.1,500,7634752.5,13895237,7634752.5
254,.alpha.-Phellandrene,34,210,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,112.2,200,576579,13895237,576579
255,.alpha.-Phellandrene,34,225,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,112.5,500,9087375,13895237,9087375
256,.alpha.-Phellandrene,34,240,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,116.1,500,8578330,13895237,8578330
257,.alpha.-Phellandrene,34,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,43.18,116.4,500,3851850,13895237,3851850
258,.alpha.-Phellandrene,35,160,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,105.5,200,619011,13895237,619011
259,.alpha.-Phellandrene,35,170,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,107.5,200,413249,13895237,413249
260,.alpha.-Phellandrene,35,180,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,108,200,320200,13895237,320200
261,.alpha.-Phellandrene,35,190,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,113.5,200,967701,13895237,967701
262,.alpha.-Phellandrene,35,200,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,115.5,200,989591,13895237,989591
263,.alpha.-Phellandrene,35,225,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,105.4,200,974473,13895237,974473
264,.alpha.-Phellandrene,35,240,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,105.5,500,5013010,13895237,5013010
265,.alpha.-Phellandrene,35,260,Rabbit ears,ll,Baited,Survived-Colonized,0.35,37.66,762.2794,3.601388889,1.134233333,2800,41.91,108,200,864964,13895237,864964
266,.alpha.-Phellandrene,36,160,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,107,200,174105,13895237,174105
267,.alpha.-Phellandrene,36,170,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,108,200,201012,13895237,201012
268,.alpha.-Phellandrene,36,180,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,113.6,200,165078,13895237,165078
269,.alpha.-Phellandrene,36,190,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,106.7,200,1211750,13895237,1211750
270,.alpha.-Phellandrene,36,200,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,107.5,500,11106042.5,13895237,11106042.5
271,.alpha.-Phellandrene,36,210,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,113.6,200,209876,13895237,209876
272,.alpha.-Phellandrene,36,225,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,106.4,500,11324557.5,13895237,11324557.5
273,.alpha.-Phellandrene,36,240,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,101.2,200,1773987,13895237,1773987
274,.alpha.-Phellandrene,36,260,Rabbit ears,ll,Baited,Survived-Uncolonized,0.2,59.18,762.2794,3.601388889,1.134233333,2800,44.45,118,200,1504047,13895237,1504047
275,.alpha.-Phellandrene,37,160,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,111.4,200,206839,13895237,206839
276,.alpha.-Phellandrene,37,170,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,113.2,200,101412,13895237,101412
277,.alpha.-Phellandrene,37,180,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,107.8,200,62003,13895237,62003
278,.alpha.-Phellandrene,37,190,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,117.8,200,131719,13895237,131719
279,.alpha.-Phellandrene,37,200,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,111.8,500,2763475,13895237,2763475
280,.alpha.-Phellandrene,37,210,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,114.4,500,2588105,13895237,2588105
281,.alpha.-Phellandrene,37,225,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,113.4,200,592974,13895237,592974
282,.alpha.-Phellandrene,37,240,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,113.6,500,1780802.5,13895237,1780802.5
283,.alpha.-Phellandrene,37,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,41.91,112.8,200,449112,13895237,449112
284,.alpha.-Phellandrene,38,160,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,106.4,200,109821,13895237,109821
285,.alpha.-Phellandrene,38,180,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,108.6,200,62394,13895237,62394
286,.alpha.-Phellandrene,38,190,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,105.8,200,78876,13895237,78876
287,.alpha.-Phellandrene,38,200,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,115.8,500,2331220,13895237,2331220
288,.alpha.-Phellandrene,38,210,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,110,500,1565962.5,13895237,1565962.5
289,.alpha.-Phellandrene,38,225,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,113.6,200,282903,13895237,282903
290,.alpha.-Phellandrene,38,240,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,117.7,200,405272,13895237,405272
291,.alpha.-Phellandrene,38,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,107.8,200,256644,13895237,256644
292,.alpha.-Phellandrene,39,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,111.7,200,1049146,13895237,1049146
